age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
28,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,239,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
41,management,married,unknown,no,no,no,telephone,may,fri,718,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
38,services,married,high.school,unknown,yes,no,telephone,may,fri,323,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
31,technician,married,university.degree,no,no,no,telephone,may,fri,94,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
50,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,74,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
36,admin.,married,basic.9y,no,no,no,telephone,may,fri,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
40,management,married,unknown,no,no,no,telephone,may,fri,97,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
37,admin.,married,university.degree,no,no,no,telephone,may,fri,51,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
28,unemployed,single,high.school,no,no,no,telephone,may,fri,109,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
50,services,divorced,basic.4y,unknown,unknown,unknown,telephone,may,fri,225,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
38,housemaid,married,basic.9y,no,no,no,telephone,may,fri,378,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
43,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,217,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
37,technician,married,high.school,no,yes,no,telephone,may,fri,136,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
47,blue-collar,divorced,basic.9y,unknown,no,no,telephone,may,fri,1161,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
52,technician,married,high.school,unknown,no,no,telephone,may,fri,467,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
30,admin.,single,university.degree,no,no,no,telephone,may,fri,386,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
33,admin.,divorced,high.school,no,yes,no,telephone,may,fri,290,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
43,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,168,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
52,technician,married,basic.9y,no,no,no,telephone,may,fri,764,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
44,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,fri,194,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
48,management,married,university.degree,no,yes,no,telephone,may,fri,16,23,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
40,admin.,divorced,professional.course,no,no,no,telephone,may,fri,148,18,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
56,management,married,basic.4y,unknown,unknown,unknown,telephone,may,fri,242,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
53,technician,married,high.school,no,no,no,telephone,may,fri,269,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
33,blue-collar,married,professional.course,no,yes,no,telephone,may,fri,208,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
54,retired,married,basic.9y,unknown,no,no,telephone,may,fri,370,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
35,technician,married,professional.course,no,no,no,telephone,may,fri,274,8,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
33,services,single,high.school,no,no,no,telephone,may,fri,326,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
36,services,single,basic.9y,no,yes,no,telephone,may,fri,337,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
41,housemaid,married,university.degree,unknown,no,no,telephone,may,fri,104,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
48,blue-collar,married,professional.course,no,no,no,telephone,may,fri,788,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
35,admin.,married,university.degree,no,no,no,telephone,may,fri,353,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
42,admin.,single,university.degree,no,yes,no,telephone,may,fri,14,15,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
35,admin.,married,university.degree,no,yes,no,telephone,may,fri,698,9,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
34,admin.,married,high.school,no,yes,yes,telephone,may,fri,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
29,management,single,university.degree,no,yes,no,telephone,may,fri,257,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
32,admin.,single,university.degree,no,yes,no,telephone,may,fri,467,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
31,blue-collar,married,basic.9y,no,yes,yes,telephone,may,fri,233,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
46,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,218,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
25,blue-collar,single,basic.4y,no,yes,no,telephone,may,fri,304,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
28,admin.,single,university.degree,no,yes,no,telephone,may,fri,315,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
48,technician,single,university.degree,unknown,yes,no,telephone,may,fri,40,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
42,retired,married,basic.9y,unknown,no,no,telephone,may,fri,698,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
32,technician,divorced,professional.course,no,yes,no,telephone,may,fri,76,17,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
30,admin.,married,university.degree,no,yes,no,telephone,may,fri,355,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
32,services,single,high.school,no,no,no,telephone,may,fri,557,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
28,services,single,basic.9y,no,yes,no,telephone,may,fri,148,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
28,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,128,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
40,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,130,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
46,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,280,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
38,entrepreneur,married,basic.6y,no,no,no,telephone,may,fri,152,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
47,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,283,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
37,services,married,high.school,no,no,no,telephone,may,fri,523,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
55,technician,married,basic.4y,unknown,yes,no,telephone,may,fri,316,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
28,admin.,single,university.degree,no,yes,no,telephone,may,fri,1128,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
43,blue-collar,single,basic.9y,no,yes,no,telephone,may,fri,171,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
56,unknown,married,unknown,unknown,yes,no,telephone,may,fri,174,15,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
33,management,single,university.degree,no,no,yes,telephone,may,fri,71,11,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
33,blue-collar,married,basic.9y,no,no,yes,telephone,may,fri,84,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
35,admin.,divorced,university.degree,no,yes,no,telephone,may,fri,221,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
41,blue-collar,divorced,basic.6y,no,unknown,unknown,telephone,may,fri,234,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
59,entrepreneur,divorced,high.school,unknown,yes,no,telephone,may,fri,138,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
29,services,single,university.degree,no,no,no,telephone,may,fri,339,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
30,self-employed,married,basic.9y,no,yes,no,telephone,may,fri,509,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
39,admin.,single,high.school,unknown,yes,no,telephone,may,fri,254,16,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
51,retired,married,university.degree,no,yes,yes,telephone,may,fri,243,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
34,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,344,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
31,technician,single,professional.course,unknown,yes,yes,telephone,may,fri,131,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
36,blue-collar,married,basic.9y,unknown,yes,yes,telephone,may,fri,251,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
46,technician,married,basic.9y,no,yes,no,telephone,may,fri,1135,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
31,technician,married,university.degree,no,no,no,telephone,may,fri,1106,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
37,technician,married,professional.course,unknown,yes,no,telephone,may,fri,312,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
30,self-employed,single,high.school,no,yes,yes,telephone,may,fri,292,8,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
47,admin.,married,high.school,no,no,no,telephone,may,fri,279,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
41,blue-collar,married,high.school,no,yes,no,telephone,may,fri,293,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
27,services,single,high.school,no,yes,yes,telephone,may,fri,198,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
27,blue-collar,divorced,unknown,no,yes,no,telephone,may,fri,1408,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
39,blue-collar,divorced,basic.6y,unknown,no,no,telephone,may,fri,827,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
32,services,married,high.school,no,no,no,telephone,may,fri,303,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
42,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,fri,588,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
37,services,married,high.school,no,no,no,telephone,may,fri,680,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
41,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,fri,160,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
51,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,21,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
48,technician,married,high.school,no,no,no,telephone,may,fri,251,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
36,technician,married,basic.9y,no,no,no,telephone,may,fri,476,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
50,management,single,university.degree,no,no,no,telephone,may,fri,81,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
25,admin.,married,high.school,no,yes,no,telephone,may,fri,4,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
49,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,283,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
44,self-employed,single,basic.6y,unknown,yes,no,telephone,may,fri,248,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
52,entrepreneur,married,university.degree,unknown,yes,no,telephone,may,fri,541,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
33,self-employed,single,university.degree,no,yes,no,telephone,may,fri,227,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
48,admin.,divorced,professional.course,no,yes,no,telephone,may,fri,427,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
42,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,148,9,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
35,management,married,university.degree,no,yes,no,telephone,may,fri,408,10,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
45,management,married,university.degree,no,no,no,telephone,may,fri,255,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
28,admin.,married,high.school,no,yes,no,telephone,may,fri,236,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
56,entrepreneur,married,university.degree,no,yes,no,telephone,may,fri,428,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
60,retired,married,basic.9y,unknown,yes,no,telephone,may,fri,32,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
37,admin.,married,high.school,no,no,yes,telephone,may,fri,851,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
38,entrepreneur,married,basic.9y,no,no,no,telephone,may,fri,522,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
41,self-employed,married,high.school,unknown,no,no,telephone,may,fri,165,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
23,services,married,basic.9y,no,no,no,telephone,may,fri,1144,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
33,admin.,married,high.school,no,yes,no,telephone,may,fri,730,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
48,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,167,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
38,technician,married,university.degree,unknown,yes,no,telephone,may,fri,1023,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
32,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,469,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
31,management,married,high.school,no,no,no,telephone,may,fri,385,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
43,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,fri,169,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
44,management,married,high.school,no,yes,no,telephone,may,fri,409,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
44,admin.,married,university.degree,unknown,no,no,telephone,may,fri,165,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
33,services,married,high.school,no,no,yes,telephone,may,fri,437,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
36,admin.,married,basic.9y,no,no,no,telephone,may,fri,89,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
47,technician,married,professional.course,unknown,no,no,telephone,may,fri,261,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
30,admin.,married,university.degree,no,no,no,telephone,may,fri,294,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
34,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,fri,1245,19,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
28,admin.,single,high.school,no,no,no,telephone,may,fri,498,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
46,blue-collar,married,basic.9y,no,no,yes,telephone,may,fri,134,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
32,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,230,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
36,retired,married,high.school,no,no,no,telephone,may,fri,192,20,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
24,student,single,university.degree,no,yes,yes,telephone,may,fri,65,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
35,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,237,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
31,admin.,single,university.degree,no,no,no,telephone,may,fri,239,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
51,admin.,divorced,university.degree,unknown,no,no,telephone,may,fri,196,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
33,admin.,married,university.degree,no,no,no,telephone,may,fri,243,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
28,services,single,basic.9y,no,yes,no,telephone,may,fri,393,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
43,blue-collar,married,unknown,unknown,no,no,telephone,may,fri,512,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
43,blue-collar,married,basic.6y,no,no,no,telephone,may,fri,218,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
33,self-employed,married,university.degree,no,yes,no,telephone,may,fri,215,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
31,services,married,basic.9y,no,yes,no,telephone,may,fri,186,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
39,admin.,married,professional.course,no,no,no,telephone,may,fri,299,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
52,self-employed,married,university.degree,no,yes,no,telephone,may,fri,107,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
24,student,single,high.school,unknown,yes,yes,telephone,may,fri,103,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
30,admin.,single,university.degree,unknown,no,yes,telephone,may,fri,297,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
28,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,90,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
41,technician,single,university.degree,unknown,yes,no,telephone,may,fri,59,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
39,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,102,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
37,technician,married,basic.9y,no,no,no,telephone,may,fri,1110,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
51,blue-collar,married,basic.4y,no,no,yes,telephone,may,fri,1187,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
50,management,married,university.degree,unknown,unknown,unknown,telephone,may,mon,93,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
53,technician,married,high.school,no,no,yes,telephone,may,mon,119,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
53,technician,married,unknown,no,yes,no,telephone,may,mon,65,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
52,blue-collar,married,basic.4y,no,no,yes,telephone,may,mon,79,19,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
33,services,married,high.school,no,no,no,telephone,may,mon,145,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
36,self-employed,single,university.degree,no,yes,no,telephone,may,mon,39,6,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
41,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,105,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
43,admin.,divorced,high.school,no,no,no,telephone,may,mon,311,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
39,self-employed,married,basic.4y,unknown,no,no,telephone,may,mon,179,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
43,technician,divorced,university.degree,unknown,no,no,telephone,may,mon,62,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
56,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,mon,115,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
52,admin.,married,university.degree,no,no,yes,telephone,may,mon,134,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
36,technician,married,professional.course,no,yes,no,telephone,may,mon,594,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
35,self-employed,divorced,basic.9y,no,no,yes,telephone,may,mon,55,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
30,services,married,high.school,no,yes,no,telephone,may,mon,92,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
30,management,divorced,high.school,no,yes,no,telephone,may,mon,19,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
36,housemaid,married,basic.4y,unknown,no,no,telephone,may,mon,501,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
38,admin.,divorced,high.school,no,yes,no,telephone,may,mon,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
38,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,221,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
39,entrepreneur,divorced,university.degree,no,yes,no,telephone,may,mon,219,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
34,management,married,high.school,no,no,no,telephone,may,mon,221,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
35,unknown,single,basic.4y,unknown,yes,yes,telephone,may,mon,374,6,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
59,retired,married,basic.4y,unknown,yes,no,telephone,may,mon,123,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
32,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,166,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
37,blue-collar,single,professional.course,no,no,no,telephone,may,mon,128,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
52,self-employed,single,university.degree,unknown,yes,no,telephone,may,mon,37,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
29,technician,married,professional.course,no,yes,no,telephone,may,mon,35,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
44,blue-collar,married,basic.6y,no,yes,yes,telephone,may,mon,668,7,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
41,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,88,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
37,services,divorced,high.school,no,yes,no,telephone,may,mon,77,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
46,admin.,married,high.school,unknown,yes,yes,telephone,may,mon,358,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
49,services,single,basic.4y,unknown,no,no,telephone,may,mon,312,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
46,admin.,divorced,university.degree,no,no,no,telephone,may,mon,134,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
40,admin.,single,unknown,unknown,no,yes,telephone,may,mon,61,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
32,student,single,university.degree,no,no,no,telephone,may,mon,258,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
40,self-employed,married,high.school,unknown,no,no,telephone,may,mon,131,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
